wv2_savi_M,wv2_savi_S,sno_savi_M,sno_savi_S,mos_savi_M,mos_savi_S,Dec_14,Dif_D_J,Jan_17,Dif_J_F,Feb_15,Dif_F_M,Mar_17,Dif_M_A,Apr_17,Dif_A_A,Apr_28
0.751154783,0.063724718,-0.039007065,0.004869709,0.014000844,0.109028558,23.83494824,28.98980907,52.82475731,-1.739572389,51.08518492,16.42699078,67.5121757,-8.497920038,59.01425566,-32.55975312,26.45450254
0.791663763,0.048246539,-0.04048867,0.006588003,0.065934079,0.186958818,28.03116147,27.65056026,55.68172173,-1.12594936,54.55577237,19.33577528,73.89154765,-12.71927363,61.17227402,-32.99794379,28.17433023
0.956031854,0.0360303,-0.029824729,0.008834553,0.041185666,0.155735781,30.66787568,31.50980592,62.17768161,-1.601338941,60.57634266,22.43513753,83.0114802,-17.6841936,65.32728659,-27.25984369,38.0674429
0.993074602,0.025048734,-0.0251096,0.004753486,-0.002852199,0.122831242,30.54523172,32.59151266,63.13674438,0.716623614,63.85336799,19.48231049,83.33567848,-11.32926351,72.00641498,-31.86246686,40.14394812
0.978982986,0.021490463,-0.026824398,0.008087839,-0.019944964,0.065102883,29.45871501,31.47206472,60.93077973,0.840591067,61.7713708,19.27536932,81.04674012,-13.83382889,67.21291123,-30.47635869,36.73655254
0.911737755,0.023354668,-0.044252463,0.007419834,0.060874844,0.179286068,28.75974757,31.26025809,60.02000566,-3.636125932,56.38387973,23.95908055,80.34296028,-16.7096183,63.63334198,-26.1142343,37.51910767
0.914913723,0.018616906,-0.041658249,0.004906369,-0.038174625,0.022182204,26.83924417,28.80225413,55.64149831,-2.193620004,53.4478783,18.01200619,71.4598845,-9.436987808,62.02289669,-27.60773281,34.41516387
0.908255742,0.033453642,-0.043937677,0.003154491,0.174484426,0.17881039,25.37650361,28.43503052,53.81153413,-3.668396983,50.14313715,20.57196224,70.71509939,-11.08738272,59.62771667,-32.92589945,26.70181721
0.848091283,0.017595632,-0.044869275,0.005057211,0.102528707,0.140259148,24.1052076,28.57889642,52.68410403,-2.679567003,50.00453702,19.82145556,69.82599258,-11.18936836,58.63662422,-32.6812211,25.95540312
0.865299643,0.020266209,-0.046790819,0.003677923,0.109172497,0.132523555,25.61224605,27.27789753,52.89014358,-3.065268906,49.82487467,19.74360532,69.56847999,-10.67906461,58.88941539,-31.61505275,27.27436264
0.895391458,0.031884198,-0.04751634,0.004332382,0.113130671,0.140879885,25.90428682,28.48736648,54.3916533,-3.564168615,50.82748468,19.2660306,70.09351528,-9.780118988,60.31339629,-32.89252091,27.42087539
0.913173334,0.036937789,-0.048344479,0.004302585,0.327586525,0.205398857,28.44922988,27.32149512,55.770725,-3.109031476,52.66169352,18.74312162,71.40481515,-10.83116726,60.57364789,-33.50008468,27.07356321
0.851251606,0.028070756,-0.043894421,0.005584316,0.218298525,0.174119786,26.56557547,27.48791485,54.05349032,-3.127779768,50.92571055,17.69092378,68.61663434,-9.599790798,59.01684354,-33.70308824,25.3137553
0.905360874,0.023668043,-0.046133457,0.003060844,0.135121248,0.193078225,27.06431545,29.88517793,56.94949338,-4.916457637,52.03303574,19.02646814,71.05950389,-14.73136806,56.32813582,-28.13401992,28.1941159
0.892877229,0.044327951,-0.044128837,0.004588098,0.077736538,0.165902293,26.06689848,30.82681029,56.89370877,-4.083185058,52.81052371,19.50460507,72.31512878,-13.20572298,59.1094058,-29.11408071,29.99532509
0.764362925,0.034519539,-0.043442142,0.005648866,0.188278484,0.1637526,26.26890091,29.35560105,55.62450196,-3.591395302,52.03310665,15.22342963,67.25653629,-9.014014059,58.24252223,-30.99228564,27.25023659
0.860279203,0.032339863,-0.02467881,0.014145218,0.053173061,0.159300756,31.27309139,32.26623554,63.53932694,-0.047874878,63.49145206,21.79580909,85.28726114,-14.71393648,70.57332467,-25.63115815,44.94216652
0.920634969,0.023687981,-0.023575747,0.012734373,-0.02174233,0.069335138,31.96037982,33.13179621,65.09217603,-0.676815061,64.41536097,20.52301884,84.93837981,-14.59086088,70.34751893,-28.07918325,42.26833568
0.95717566,0.031356626,-0.040033298,0.009418502,0.130829702,0.235281475,31.01212614,31.49018984,62.50231598,-1.484868024,61.01744796,21.40813054,82.4255785,-17.0956697,65.3299088,-29.19219743,36.13771137
0.897484922,0.03017293,-0.044964201,0.011173002,0.180062559,0.246940438,29.80713909,30.89316956,60.70030865,-2.482497839,58.21781081,22.75385803,80.97166884,-20.48516552,60.48650333,-24.76186556,35.72463777
0.00662148,0.044088921,-0.141742114,0.04350614,-0.287689966,0.044750971,21.00429203,29.45843042,50.46272245,8.807108861,59.26983131,4.818082283,64.08791359,-0.001796145,64.08611745,-36.13563488,27.95048257
1.137251511,0.020052276,-0.015156815,0.030286034,0.366711162,0.23692172,41.21592561,31.57627491,72.79220052,1.194170695,73.98637121,19.5288887,93.51525991,-10.02035519,83.49490472,-33.52156479,49.97333992
0.755622997,0.054455817,0.251446336,0.127922215,0.504084636,0.360788863,32.18761141,26.10304882,58.29066022,3.445870939,61.73653116,10.92931253,72.66584369,-4.733254461,67.93258923,-26.38547287,41.54711637
0.807805515,0.084214729,0.220114383,0.083856952,0.413624907,0.352190361,33.86595805,27.22954165,61.0954997,-0.086259283,61.00924042,14.78744303,75.79668345,-5.085895987,70.71078746,-23.10105953,47.60972793
0.691651678,0.071867736,0.045416562,0.075823417,0.036220745,0.162012769,35.15950565,33.95780082,69.11730647,0.114728215,69.23203468,16.87872013,86.11075481,-3.145390246,82.96536457,-25.59347966,57.37188491
0.626654243,0.093046776,0.044194166,0.083181489,0.132846893,0.267220476,33.27035273,30.28126455,63.55161728,1.673234541,65.22485182,20.98428882,86.20914064,-8.660875588,77.54826505,-28.20135351,49.34691154
0.722100448,0.078583341,0.109308207,0.057945926,0.277786844,0.308015124,30.37021277,27.17379889,57.54401166,5.201993703,62.74600536,15.10128812,77.84729348,-11.96579018,65.8815033,-19.10025774,46.78124556
0.775099324,0.072145134,-0.038472267,0.006437906,0.141315762,0.343947026,29.98513004,25.67243624,55.65756627,1.296424904,56.95399118,13.95279404,70.90678522,-4.611841729,66.29494349,-36.17763979,30.1173037
0.837942588,0.050841947,-0.038215118,0.007372401,0.164873513,0.319655595,29.58829847,25.19311633,54.7814148,0.816348787,55.59776359,17.35862609,72.95638967,-5.905342662,67.05104701,-40.99077128,26.06027573
0.880671201,0.039090086,-0.033904659,0.009897904,0.083844366,0.188982997,29.2170198,31.8274947,61.0445145,-0.276966646,60.76754786,20.34272337,81.11027123,-15.48492226,65.62534897,-29.10447799,36.52087098
0.92889774,0.043164593,-0.021374649,0.010920044,0.00585449,0.116089669,31.00383691,33.67747791,64.68131482,-1.06778355,63.61353127,20.24158076,83.85511203,-10.21871212,73.63639991,-32.8715947,40.76480521
0.772087838,0.035113719,-0.040740943,0.004066394,0.456758821,0.142125473,24.54690201,26.23807248,50.78497449,-2.20602906,48.57894543,14.32681738,62.9057628,-7.504731528,55.40103127,-34.47325791,20.92777336
0.832713128,0.042416823,-0.025298656,0.048661313,0.171304886,0.316319349,35.23044911,31.06855559,66.29900469,-1.292120194,65.0068845,22.47325866,87.48014316,-15.91969128,71.56045187,-24.86682174,46.69363013
0.899651882,0.050724637,-0.039847595,0.009183252,0.124050908,0.229338707,27.87902616,28.33472883,56.21375499,-0.134946449,56.07880854,18.7564934,74.83530194,-9.857345934,64.97795601,-36.93877424,28.03918177
0.89102241,0.053133454,-0.03588243,0.005274414,0.428270461,0.274543715,32.20437964,28.73149127,60.93587092,-4.164050204,56.77182071,17.33744946,74.10927017,-8.578971257,65.53029891,-37.93539559,27.59490332
0.85502342,0.042899352,-0.046746821,0.00404765,0.183686723,0.159608307,23.91413548,27.87233378,51.78646926,-2.810697831,48.97577143,20.06482503,69.04059645,-9.982490874,59.05810558,-33.97215598,25.0859496
0.863423172,0.028881694,-0.043178694,0.004963348,0.200826214,0.160383789,24.38527253,27.56090194,51.94617447,-3.046704756,48.89946972,19.85042537,68.74989509,-11.33711004,57.41278505,-32.96580704,24.44697801
0.892153012,0.024858701,-0.048528432,0.004563249,0.037644685,0.122500361,26.39296539,28.33222631,54.7251917,-3.016271273,51.70892043,20.95691446,72.66583489,-12.50910715,60.15672774,-28.79930793,31.35741981
0.867247391,0.023110602,-0.046332023,0.004709096,0.139771011,0.162668519,26.62938975,27.79137448,54.42076423,-3.33852578,51.08223845,17.7964482,68.87868665,-9.461150443,59.41753621,-32.91965444,26.49788177
0.94787144,0.045338965,-0.048405503,0.004253933,0.248190065,0.24609252,28.67759057,27.00238362,55.67997419,-3.210009761,52.46996443,17.85797297,70.3279374,-10.33409816,59.99383925,-31.42467688,28.56916237
0.842442327,0.02103084,-0.04707329,0.004001808,0.126493881,0.153814017,24.94145225,28.10109716,53.04254941,-2.016359713,51.02618969,18.69381584,69.72000553,-10.22192285,59.49808268,-33.80830453,25.68977815
0.873391921,0.019124378,-0.029371246,0.00715943,-0.042357528,0.018823725,28.1233585,31.66957063,59.79292913,-4.409107279,55.38382185,22.16614555,77.5499674,-19.91405872,57.63590867,-23.13122517,34.50468351
1.139694619,0.046808178,0.050369392,0.079448288,0.19467474,0.285135444,40.27733244,32.44609308,72.72342552,-0.205958368,72.51746715,18.63402593,91.15149308,-4.982673025,86.16882006,-35.10853945,51.06028061
0.623309521,0.113054647,0.106932963,0.093963265,0.087956729,0.251867322,33.12654981,28.65936952,61.78591933,4.358524635,66.14444397,14.77403342,80.91847739,-11.67050095,69.24797644,-20.10374776,49.14422868
0.642946544,0.074096908,0.101825432,0.107378941,0.061203104,0.193717075,30.30722675,30.31761637,60.62484312,1.787347725,62.41219084,16.76447597,79.17666681,-9.929716379,69.24695043,-19.40991394,49.83703649
0.657276724,0.056626801,0.167921733,0.104502391,0.535965554,0.199818164,29.94182302,26.00115616,55.94297918,5.92824375,61.87122293,17.98701396,79.85823688,-19.63634074,60.22189614,-21.46609071,38.75580543
0.886340876,0.063904773,0.205247663,0.096326346,0.36714702,0.35079304,32.59155702,26.0182068,58.60976382,1.112768646,59.72253246,15.7002897,75.42282217,-8.210340062,67.2124821,-25.47447677,41.73800533
1.072072713,0.04113162,-0.01963413,0.017003504,0.157796873,0.253075762,36.19893077,29.36408504,65.56301581,1.541780572,67.10479639,18.59625465,85.70105103,-8.746465056,76.95458598,-32.30576113,44.64882485
1.119340161,0.034421271,-0.017319182,0.015668523,0.206580722,0.260320124,36.9289531,28.1266877,65.0556408,1.733508765,66.78914957,17.93427012,84.72341968,-5.417680286,79.3057394,-34.08173756,45.22400184
0.94001102,0.059321839,-0.019721326,0.027091053,0.119464907,0.221956886,34.50295829,29.29797831,63.80093659,2.440817005,66.2417536,19.45768472,85.69943831,-10.35786306,75.34157526,-26.7529143,48.58866096
0.85943234,0.034308524,-0.044252831,0.007064318,0.300010109,0.273104481,29.30067792,26.55645693,55.85713485,0.352762174,56.20989703,16.90339203,73.11328905,-9.727544125,63.38574493,-38.86424575,24.52149918
0.77132655,0.068924868,-0.037968009,0.005067873,0.135822583,0.26657965,29.06342342,25.39951436,54.46293778,1.196472888,55.65941067,16.48448414,72.14389481,-11.86450071,60.2793941,-31.44552707,28.83386704
0.810870656,0.060209146,-0.034616336,0.011038422,0.190707645,0.243773449,30.29120958,28.07435706,58.36556663,-1.553146854,56.81241978,22.21804646,79.03046624,-18.84116054,60.18930571,-24.1534521,36.03585361
0.956717159,0.020337509,-0.013660087,0.009801452,0.023638289,0.134056709,30.18545597,31.98631714,62.17177311,0.587302535,62.75907564,18.85828351,81.61735915,-9.37213759,72.24522156,-31.0669567,41.17826486
0.926951637,0.034356362,0.24897761,0.12045782,0.424303253,0.394467331,37.29252849,25.90958785,63.20211634,-0.677373195,62.52474315,20.14816045,82.67290359,-12.71372107,69.95918253,-28.47488552,41.48429701
0.99904374,0.045378554,0.163215215,0.149598407,0.410580316,0.387533743,40.51321729,26.45007202,66.96328931,-2.097641555,64.86564776,24.2926194,89.15826716,-16.20101453,72.95725263,-24.77812994,48.17912269
0.869569473,0.029196835,-0.030050915,0.002139772,-0.026386073,0.003344331,27.97323942,29.69522953,57.66846895,-3.354482294,54.31398666,18.84841575,73.16240241,-8.646884129,64.51551828,-30.91276111,33.60275717
0.923646054,0.056899347,-0.03387295,0.006393777,0.203894219,0.275795407,28.67955881,28.32001308,56.9995719,-1.454083575,55.54548832,20.61039533,76.15588365,-11.36523337,64.79065028,-34.37711873,30.41353156
0.927846992,0.03457661,-0.033678569,0.023436477,0.08327214,0.248699413,32.72040509,31.26050958,63.98091467,-2.101003811,61.87991086,25.3479683,87.22787916,-21.48486413,65.74301503,-25.16749162,40.57552341
0.825978425,0.018952376,-0.046548566,0.005540868,0.124877347,0.138559148,24.43800694,28.48221154,52.92021847,-2.659415221,50.26080325,18.86491511,69.12571837,-10.90588467,58.21983369,-32.31700649,25.9028272
0.891220135,0.014659937,-0.047883168,0.003986674,0.013725845,0.135725186,26.73813062,27.99079978,54.7289304,-0.924041088,53.80488931,21.10568163,74.91057094,-15.67498091,59.23559004,-25.05337565,34.18221438
0.822013704,0.038854557,-0.046576118,0.004499018,0.266997421,0.18918856,25.84427598,25.182936,51.02721198,-2.881178086,48.1460339,15.51591939,63.66195328,-5.950642789,57.71131049,-35.71783586,21.99347464
0.855763384,0.033203158,-0.046249369,0.003420733,0.312699494,0.162483124,26.18951033,28.17489289,54.36440322,-3.807656545,50.55674667,17.44278687,67.99953354,-9.240141158,58.75939238,-33.58665266,25.17273972
0.872084292,0.024932679,-0.038213467,0.006640012,-0.009083485,0.11096923,27.73740291,31.39667735,59.13408025,-2.144646515,56.98943374,21.94242847,78.93186221,-20.73283227,58.19902994,-23.43528694,34.763743
0.887072591,0.027782395,-0.035346514,0.015031403,0.059974216,0.177937057,33.80589123,32.98413156,66.79002279,-1.134529547,65.65549325,24.52432874,90.17982199,-21.55753505,68.62228694,-26.58029422,42.04199272
0.937818469,0.017907989,-0.02928842,0.00748817,0.327139929,0.32235663,31.44330006,30.06251709,61.50581714,-1.073559354,60.43225779,18.7824878,79.21474559,-18.55678503,60.65796056,-26.12301466,34.5349459
1.147478404,0.025489965,0.077951635,0.055320898,0.290098399,0.324661113,39.97619786,27.48919701,67.46539487,-0.131223156,67.33417171,18.99966555,86.33383726,-2.64661378,83.68722348,-35.33671217,48.3505113
0.79730406,0.092852802,0.295904555,0.091569567,0.856778784,0.16119047,31.30427506,25.97010658,57.27438164,0.320507912,57.59488956,13.57170641,71.16659597,-3.66012983,67.50646614,-31.74461951,35.76184663
0.886719091,0.129997714,0.307376733,0.148598976,0.424907004,0.409776527,32.9825963,25.07253643,58.05513274,0.133573866,58.1887066,15.76327346,73.95198006,-5.393181862,68.5587982,-29.86397073,38.69482747
0.752947304,0.163279591,0.222352782,0.139534198,0.660905892,0.405834955,43.82648104,33.34906288,77.17554391,-7.725545075,69.44999884,21.98091596,91.4309148,-0.96686558,90.46404922,-37.5901072,52.87394202
0.587095254,0.113571022,0.059833591,0.084921391,0.002682545,0.13322539,28.08568686,29.20679954,57.2924864,4.632817093,61.92530349,17.16227852,79.08758201,-7.307762956,71.77981905,-31.88528733,39.89453171
0.653447965,0.063012385,0.044465361,0.091116924,0.162980452,0.269598076,34.09078789,30.40044211,64.49123,2.176936774,66.66816677,22.85582814,89.52399491,-9.939037996,79.58495692,-26.96222127,52.62273564
0.720465974,0.068062379,0.161649804,0.125004312,0.532154073,0.173221851,28.89308801,25.16069739,54.0537854,4.052663981,58.10644938,16.26004701,74.36649639,-17.20915395,57.15734244,-21.26338403,35.89395841
1.056332645,0.066465653,0.056647594,0.074398307,0.425214373,0.341983948,38.29898551,27.96464349,66.26362899,0.322977289,66.58660628,16.01728085,82.60388713,-0.745366553,81.85852058,-33.69449681,48.16402377
0.905649405,0.024888315,-0.040742974,0.006103392,0.26850506,0.160127318,27.66084018,25.20809194,52.86893211,-2.280892191,50.58803992,20.50505323,71.09309315,-11.72509599,59.36799716,-30.83665675,28.5313404
0.851217977,0.047142369,-0.036736861,0.005289891,0.205603895,0.365140451,29.3851734,25.70258177,55.08775517,0.843222259,55.93097743,16.55770186,72.48867929,-4.959780065,67.52889922,-40.78216038,26.74673884
0.80821848,0.063713992,-0.0382061,0.005800258,0.156520445,0.268928944,29.11936199,27.58956126,56.70892325,-0.253312587,56.45561066,17.83339741,74.28900808,-6.884759884,67.40424819,-38.01735116,29.38689704
0.912466925,0.053464056,-0.036444985,0.006341027,0.21809424,0.289473281,30.87738499,29.09614038,59.97352537,-3.638332828,56.33519254,21.53784448,77.87303702,-11.77849671,66.09454031,-34.14367647,31.95086385
0.901751782,0.05465779,-0.027837451,0.01111217,0.150975345,0.195832598,29.19818836,29.99014727,59.18833563,-1.43885244,57.74948319,22.13010337,79.87958656,-16.33275384,63.54683271,-31.14849383,32.39833888
0.853575829,0.05568129,-0.033055342,0.006985238,0.122894259,0.19352223,29.57163926,27.8682187,57.43985796,0.133386007,57.57324397,20.41257927,77.98582324,-15.02528994,62.9605333,-29.53982542,33.42070787
0.909617035,0.04188422,-0.024547328,0.016520128,0.041438844,0.146225276,30.24324283,31.49394847,61.7371913,0.374313591,62.11150489,20.00061322,82.11211811,-14.72308137,67.38903674,-30.749496,36.63954073
0.944479023,0.029453263,-0.011953363,0.013494617,-0.014096588,0.066368652,28.30245097,32.18616703,60.488618,-0.529750928,59.95886707,20.54684066,80.50570773,-9.93293554,70.5727722,-29.95588145,40.61689075
0.885989935,0.054102347,-0.013740632,0.022688119,0.044757822,0.160271772,35.73708578,33.77136677,69.50845255,-1.514184415,67.99426813,24.17247254,92.16674068,-13.13733399,79.02940669,-31.7186908,47.31071589
0.846948854,0.056303466,-0.027582995,0.010073089,0.01906546,0.14409982,30.77175548,31.83954611,62.61130159,0.415230156,63.02653175,21.05484758,84.08137933,-17.73581753,66.34556181,-25.20216763,41.14339418
0.816177829,0.040105628,-0.03643783,0.011270973,0.058944592,0.185514066,30.9789008,31.00683414,61.98573493,-2.637139465,59.34859547,26.06995312,85.41854859,-21.37059405,64.04795454,-23.59910239,40.44885215
0.898147851,0.013699638,-0.046898346,0.00413526,0.03833388,0.156797597,26.33859823,28.02026744,54.35886567,-1.807435666,52.55143001,19.9122943,72.46372431,-13.92042249,58.54330182,-25.57655164,32.96675018
0.813792167,0.027277766,-0.049704632,0.004290689,0.167545457,0.157528535,24.98645567,29.52503598,54.51149165,-2.885339969,51.62615168,16.69794328,68.32409496,-9.703747039,58.62034792,-32.93103358,25.68931434
0.852553559,0.017295441,-0.047071282,0.0046974,0.25643001,0.102415138,24.39362571,26.13424153,50.52786724,-1.032947711,49.49491953,18.77993464,68.27485416,-9.8614744,58.41337976,-33.7519687,24.66141107
0.797109243,0.034336466,-0.046552489,0.003800358,0.185738699,0.162935166,25.61545068,31.39056623,57.00601691,-5.055989237,51.95002767,15.82865394,67.77868161,-8.506057159,59.27262445,-31.79408327,27.47854119
0.782492337,0.028393918,-0.042619562,0.003983727,-0.119641347,0.175822555,23.05577357,29.12476016,52.18053374,-3.114615273,49.06591847,21.68509465,70.75101311,-10.24194417,60.50906894,-37.21607544,23.2929935
0.889485348,0.036792467,-0.030361161,0.012403846,-0.031214,0.048712243,29.69549688,32.6006197,62.29611658,-0.402589436,61.89352715,20.64869036,82.54221751,-18.1536843,64.38853321,-25.6324787,38.75605451
0.873681331,0.020604664,-0.043900003,0.003536866,0.12888755,0.102665422,25.66944465,26.89070493,52.56014958,-3.040912636,49.51923695,22.61854404,72.13778099,-13.12289867,59.01488232,-32.88887411,26.12600821
0.606271533,0.080943254,0.036749963,0.06747427,0.050749401,0.176436657,33.0345419,32.0148969,65.0494388,1.045234553,66.09467335,18.4654116,84.56008495,-7.605244425,76.95484052,-24.54804076,52.40679976
0.812822937,0.082506211,0.160228166,0.085356626,0.305889051,0.327572483,32.452734,27.91232641,60.3650604,3.068153913,63.43321432,17.47018127,80.90339559,-12.48211909,68.4212765,-20.24753544,48.17374106
0.759466831,0.068079341,0.17408973,0.083284754,0.310194751,0.331780354,32.13710381,28.70183773,60.83894154,3.008008513,63.84695005,16.93072773,80.77767779,-12.43736814,68.34030965,-18.36545299,49.97485665
1.087032036,0.036576942,0.014624408,0.033617375,0.128882577,0.238516398,35.84226478,26.15545811,61.99772289,3.720128104,65.717851,18.92933348,84.64718448,-8.535053137,76.11213134,-32.26968754,43.8424438
0.912783851,0.057354792,-0.019651942,0.020786111,0.016766865,0.13649053,33.16320352,30.43480713,63.59801064,3.07863824,66.67664888,18.99181239,85.66846127,-9.943489908,75.72497136,-29.6928741,46.03209726
0.955731694,0.015377979,0.003833485,0.010901277,0.040124088,0.172551448,32.37956239,29.38758849,61.76715088,1.09704466,62.86419554,19.4112086,82.27540413,-9.675313435,72.6000907,-20.60276605,51.99732465
0.88454547,0.056894098,0.005301033,0.023546272,0.058248536,0.162187493,32.813106,28.99314012,61.80624611,2.953647865,64.75989398,17.72072476,82.48061874,-7.334335048,75.14628369,-28.89970431,46.24657939
0.91692248,0.06170923,0.032759886,0.01140564,0.030824438,0.102898944,31.1874161,31.90380413,63.09122023,-1.351230596,61.73998963,20.08091536,81.82090499,-12.01681596,69.80408904,-18.6402997,51.16378934
0.914655557,0.055681542,0.042890592,0.041633533,0.130263994,0.208335689,32.0579617,27.01621376,59.07417546,3.983161944,63.0573374,18.60002775,81.65736515,-9.92817125,71.7291939,-25.92789588,45.80129802
0.928521626,0.050650717,0.047853522,0.047988639,0.172560932,0.247707857,33.20471618,27.98120738,61.18592356,2.926617459,64.11254102,17.3715067,81.48404772,-6.657733477,74.82631424,-27.49591641,47.33039784
0.927818851,0.045476017,0.007806074,0.032536036,0.259390451,0.274430096,37.29613641,31.26805165,68.56418805,0.555052495,69.11924055,21.04010869,90.15934924,-9.310185799,80.84916344,-33.95758542,46.89157802
0.896985322,0.012093333,-0.044475585,0.005114665,0.254095819,0.145245998,25.61504582,26.23187491,51.84692074,-2.239016466,49.60790427,21.36394096,70.97184523,-12.08745047,58.88439477,-31.94426505,26.94012972
0.62432019,0.010910411,-0.036387509,0.002679759,0.295384656,0.061991887,22.36798653,24.63179174,46.99977826,0.143428133,47.1432064,14.98521483,62.12842122,-6.458548165,55.66987306,-37.25895631,18.41091675
0.757747732,0.044684416,-0.039143224,0.008392274,-0.027115948,0.097210924,23.9650948,29.59004188,53.55513668,-2.470487387,51.08464929,22.20407608,73.28872536,-13.11174269,60.17698268,-34.58173621,25.59524647
0.91542205,0.02570886,-0.035235425,0.008597499,0.296284801,0.25905947,32.05977602,28.9902128,61.04998882,-2.87307974,58.17690908,22.08491782,80.2618269,-16.20560153,64.05622537,-32.20436584,31.85185953
0.939319699,0.01801406,-0.021444137,0.016218939,0.083978049,0.240886966,33.48620176,31.70939401,65.19559577,1.070991954,66.26658772,20.95163463,87.21822235,-17.51662397,69.70159839,-26.81110871,42.89048968
0.919741492,0.021186335,-0.04375878,0.003634908,0.285505255,0.207076617,25.49024021,26.60686289,52.0971031,-2.581618551,49.51548455,19.75068876,69.2661733,-11.82572104,57.44045226,-32.82004329,24.62040897
0.853416793,0.022633982,-0.046750424,0.005665609,-0.017280313,0.190867121,23.81184679,28.39469923,52.20654603,-2.639593876,49.56695215,22.53342415,72.1003763,-11.95468706,60.14568924,-35.89107224,24.254617
0.887813798,0.024417823,-0.045941304,0.005191072,0.207282278,0.194836516,27.53908452,27.80100265,55.34008716,-4.498851066,50.8412361,19.46683868,70.30807477,-11.10342593,59.20464884,-32.66930749,26.53534135
0.892672524,0.034374129,-0.047214012,0.004228396,0.431487473,0.278108499,26.73279946,27.63016835,54.36296781,-4.00378151,50.3591863,13.81792849,64.17711479,-10.50455867,53.67255612,-28.17398695,25.49856916
0.854005278,0.043612781,-0.045947626,0.003955153,0.121483203,0.182952126,25.77193547,28.25701139,54.02894687,-3.436095312,50.59285156,18.25919548,68.85204704,-7.082661517,61.76938552,-35.796554,25.97283152
0.868588332,0.015475714,-0.045420685,0.002952361,0.160943302,0.152808305,25.19150962,28.07293164,53.26444126,-2.050935146,51.21350612,18.19683617,69.41034228,-8.970108534,60.44023375,-34.52714336,25.91309038
1.009924777,0.197858398,-0.001694878,0.046923687,0.343695023,0.224748785,42.05756854,28.53194689,70.58951544,5.358962378,75.94847781,16.03430384,91.98278166,-4.672956908,87.30982475,-42.47449956,44.83532519
0.417141914,0.322250926,-0.060823241,0.031600299,-0.099845913,0.245751621,39.99876403,22.41368481,62.41244884,15.52503921,77.93748806,16.32707296,94.26456101,-26.26583708,67.99872393,-34.54044099,33.45828294
0.97464829,0.105349992,0.247658972,0.122616985,0.773071845,0.185160269,44.53327051,28.2077034,72.74097392,-7.722770284,65.01820363,24.61932952,89.63753315,-7.356033559,82.28149959,-30.21216932,52.06933027
0.751984491,0.061887569,0.158588786,0.091109019,0.225866176,0.327556144,32.36743767,28.04351579,60.41095347,4.299275489,64.71022896,17.00245363,81.71268259,-11.55330155,70.15938104,-20.14213731,50.01724372
1.095085382,0.037013906,-0.019074503,0.015649947,0.137354271,0.224729184,36.43669658,30.26325277,66.69994936,1.366654625,68.06660398,19.05138676,87.11799074,-8.766330849,78.35165989,-33.43206473,44.91959517
0.977219417,0.047040478,0.087349174,0.051598995,0.212305579,0.259335598,34.21698478,28.30687343,62.52385821,2.316348852,64.84020706,16.63368701,81.47389407,-9.232882356,72.24101171,-24.15689686,48.08411485
0.959182328,0.020665391,-0.034091942,0.010795211,0.231654492,0.263565434,31.68220838,29.43014263,61.11235101,0.854285806,61.96663681,18.73475197,80.70138879,-14.90431221,65.79707657,-27.94311161,37.85396496
0.806002484,0.036168095,-0.04198642,0.004142109,0.21951231,0.186378024,24.70769255,25.54234964,50.25004218,-2.071593622,48.17844856,20.53958478,68.71803334,-8.097113332,60.62092,-37.66345935,22.95746066
0.692633942,0.041984563,-0.049761555,0.012199139,0.147714243,0.06787401,24.05036348,27.45067633,51.50103981,0.112895772,51.61393558,19.33877298,70.95270856,-13.27560857,57.67709999,-33.05807045,24.61902954
0.838543799,0.030350332,-0.034584478,0.004325337,-0.036201187,0.008499125,27.58567525,30.26903476,57.85471001,-3.551474333,54.30323568,19.11935254,73.42258822,-10.56941959,62.85316863,-29.90587413,32.9472945
0.948100022,0.023006487,-0.039309922,0.006998025,-0.002827146,0.125583246,27.53296344,30.9887227,58.52168614,-2.236392788,56.28529336,22.4321231,78.71741646,-16.52450431,62.19291215,-26.77827554,35.4146366
0.843141942,0.016736304,-0.050079387,0.007049899,0.152498022,0.215713522,24.61083488,27.38838123,51.9992161,-2.045367588,49.95384851,20.69872887,70.65257738,-11.42205989,59.23051749,-35.08721956,24.14329793
0.829640409,0.02191642,-0.043685734,0.003720243,0.205606759,0.151499092,25.56274175,26.96325263,52.52599437,-3.04269576,49.48329861,19.50520405,68.98850266,-10.74065948,58.24784319,-34.16145923,24.08638396
0.892365369,0.024463853,-0.0478523,0.003347146,0.295572315,0.155942059,26.29912105,26.4063415,52.70546255,-3.273359763,49.43210279,19.48360005,68.91570284,-10.79588443,58.11981841,-33.72161858,24.39819983
0.780850064,0.017307352,-0.047420907,0.004333916,0.146819849,0.138396194,24.25281959,28.86922741,53.122047,-1.943800595,51.17824641,15.79985375,66.97810016,-8.784047419,58.19405274,-32.92723455,25.26681819
0.827221877,0.023402331,-0.030208526,0.006912063,-0.039463531,0.016479541,28.24234893,31.2384879,59.48083683,-2.18340228,57.29743455,21.6574015,78.95483604,-20.800155,58.15468105,-23.52666772,34.62801332
0.892808151,0.02183583,-0.021902221,0.012318603,-0.033434495,0.029271381,28.46992808,32.42771922,60.8976473,-1.708686708,59.18896059,20.03006237,79.21902296,-17.23360858,61.98541438,-22.81781304,39.16760135
